,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,District,Population_Estimate_2018,Population_Census_2008,Area_KM,Density_Per_KM,Socio_Economic_Cluster,Socio_Economic_Ranking,latitude,longitude,Categorical_value
338,Bnei Brak,32.0873899,34.8324376,מאפיית ויזניץ,32.08065519736318,34.8405476502879,Bakery,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
339,Bnei Brak,32.0873899,34.8324376,Goocha (גוצ'ה),32.10695393418363,34.83609986830242,Seafood Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
343,Bnei Brak,32.0873899,34.8324376,PoMo,32.107082,34.836966,Italian Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
344,Bnei Brak,32.0873899,34.8324376,Hudson Brasserie (האדסון בראסרי),32.10993315108702,34.83975445401842,American Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
345,Bnei Brak,32.0873899,34.8324376,Tiger Lilly (טייגר לילי),32.110031965084715,34.84194821371158,Thai Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
347,Bnei Brak,32.0873899,34.8324376,Bahadunes (בהדונס),32.088416446626304,34.804270566883204,Israeli Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
350,Bnei Brak,32.0873899,34.8324376,Tommy Roll,32.07460714917863,34.82360896568292,Burger Joint,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
351,Bnei Brak,32.0873899,34.8324376,Arnold,32.104939603404,34.820133079624405,Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
352,Bnei Brak,32.0873899,34.8324376,Giraffe Grill (ג׳ירף גריל),32.10800760116008,34.83822180611727,Asian Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
353,Bnei Brak,32.0873899,34.8324376,Cafe Louise (קפה לואיז),32.109312009013024,34.833608403352294,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
354,Bnei Brak,32.0873899,34.8324376,Goomba (גומבה),32.08885243128745,34.85915624521116,Italian Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
355,Bnei Brak,32.0873899,34.8324376,Frame,32.107299301222255,34.83432006799177,Sushi Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
356,Bnei Brak,32.0873899,34.8324376,Benedict,32.084393,34.856167,Breakfast Spot,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
357,Bnei Brak,32.0873899,34.8324376,Butchery de Bariloche (בוצ'רי דה ברילוצ'ה),32.10687140965356,34.83604475713141,Argentinian Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
359,Bnei Brak,32.0873899,34.8324376,Ki Su,32.06733104900439,34.862945565546944,Asian Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
362,Bnei Brak,32.0873899,34.8324376,גלידה אנדרי,32.09528382610442,34.82192021910633,Ice Cream Shop,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
363,Bnei Brak,32.0873899,34.8324376,Triola (טריולה),32.089961658723645,34.859527442358264,Italian Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
365,Bnei Brak,32.0873899,34.8324376,Nespresso (נספרסו),32.08631582647384,34.7912038285615,Coffee Shop,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
366,Bnei Brak,32.0873899,34.8324376,Bakery Kikar Hamedina,32.08824946146575,34.79001332275258,Bakery,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
368,Bnei Brak,32.0873899,34.8324376,miznon (מזנון),32.10920262112449,34.838963597128256,Fast Food Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
371,Bnei Brak,32.0873899,34.8324376,ארקפה,32.111136907919075,34.81585115363048,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
372,Bnei Brak,32.0873899,34.8324376,Babette's Party (החגיגה של באבט),32.0738405648843,34.79877273379764,Dessert Shop,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
373,Bnei Brak,32.0873899,34.8324376,Burgus Burger Bar,32.08764262891856,34.86049482612819,Burger Joint,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
375,Bnei Brak,32.0873899,34.8324376,Neighbours Cafe,32.05789606471913,34.81175087011554,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
376,Bnei Brak,32.0873899,34.8324376,Madams Hummus (מאדאמס חומוס),32.10946878012867,34.81823671568838,Falafel Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
379,Bnei Brak,32.0873899,34.8324376,Burger King,32.10967955135565,34.83738536817589,Fast Food Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
381,Bnei Brak,32.0873899,34.8324376,Dixie Grill Bar (דיקסי גריל בר),32.07355926510243,34.79578900069588,Wings Joint,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
382,Bnei Brak,32.0873899,34.8324376,Aroma (ארומה),32.096085928331085,34.82171231616993,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
383,Bnei Brak,32.0873899,34.8324376,Segev Express (שגב אקספרס),32.11057130531459,34.84204694618045,French Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
384,Bnei Brak,32.0873899,34.8324376,Reviva and Celia (רביבה וסיליה),32.08911789712693,34.79714324621146,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
387,Bnei Brak,32.0873899,34.8324376,Aroma (ארומה),32.08160096784994,34.84531441772471,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
390,Bnei Brak,32.0873899,34.8324376,cofix (קופיקס),32.09210603047584,34.82241353565506,Snack Place,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
393,Bnei Brak,32.0873899,34.8324376,Moses (מוזס),32.08911581595227,34.859439184250746,Burger Joint,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
395,Bnei Brak,32.0873899,34.8324376,Landwer,32.0869251441229,34.858830215595724,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
396,Bnei Brak,32.0873899,34.8324376,Beta Caffè (ביתא קפה),32.10780972878075,34.79764545410618,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
398,Bnei Brak,32.0873899,34.8324376,Bar Lechem (בר לחם),32.11392475132151,34.82440304076854,Bakery,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
404,Bnei Brak,32.0873899,34.8324376,Giraffe,32.087022,34.858603,Asian Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
406,Bnei Brak,32.0873899,34.8324376,Arcaffe (ארקפה),32.10856156470351,34.83884691334063,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
409,Bnei Brak,32.0873899,34.8324376,Humus Caspi (חומוס כספי),32.11998738816065,34.82046827673912,Middle Eastern Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
413,Bnei Brak,32.0873899,34.8324376,Falafel Baribua (פלאפל בריבוע),32.11145287553025,34.83950881880872,Falafel Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
414,Bnei Brak,32.0873899,34.8324376,Landwer Café (קפה לנדוור),32.10975739312567,34.838397733991066,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
416,Bnei Brak,32.0873899,34.8324376,Jacobs,32.067302371514934,34.86288313666369,Snack Place,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
417,Bnei Brak,32.0873899,34.8324376,המקום של דבורה,32.05584762013404,34.82216727843868,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
418,Bnei Brak,32.0873899,34.8324376,Leo Bloom's,32.11166893571577,34.83893574683663,Irish Pub,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
419,Bnei Brak,32.0873899,34.8324376,Rak Basar (רק בשר),32.109028545049625,34.836651371174604,Steakhouse,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
421,Bnei Brak,32.0873899,34.8324376,Moses (מוזס),32.109383909270974,34.84040969770815,Burger Joint,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
423,Bnei Brak,32.0873899,34.8324376,Beta Caffé (ביתא קפה),32.12177518442331,34.83495056834382,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
424,Bnei Brak,32.0873899,34.8324376,Oyamaa,32.08813216300959,34.8609039246447,Asian Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
425,Bnei Brak,32.0873899,34.8324376,מאפיית הכהנים,32.05964378500465,34.815972700884224,Bakery,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
426,Bnei Brak,32.0873899,34.8324376,Aroma (ארומה),32.10762863604359,34.8028404364116,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
427,Bnei Brak,32.0873899,34.8324376,Aroma (ארומה),32.06780753390206,34.845470208421744,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
429,Bnei Brak,32.0873899,34.8324376,Japanika,32.059657693236026,34.81508236639404,Japanese Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
430,Bnei Brak,32.0873899,34.8324376,(Shaked) שקד,32.05833384658246,34.81858823646382,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
433,Bnei Brak,32.0873899,34.8324376,Matilda (מטילדה),32.11103605396567,34.81592458368823,Café,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
434,Bnei Brak,32.0873899,34.8324376,Japanika,32.086339046151124,34.85880388356545,Sushi Restaurant,Tel Aviv,198863.0,151800.0,7.1,25709.4,2,17,32.0873899,34.8324376,low
436,Dimona,31.0686612,35.0366482,Aroma,31.060158935518004,35.02039272780178,Coffee Shop,South,34135.0,32400.0,29.9,193.7,4,111,31.0686612,35.0366482,low
438,Dimona,31.0686612,35.0366482,Cafecafe,31.060409545898438,35.019691467285156,Café,South,34135.0,32400.0,29.9,193.7,4,111,31.0686612,35.0366482,low
439,Dimona,31.0686612,35.0366482,מפגש האחים דביר,31.06206096707488,35.01860737717937,Middle Eastern Restaurant,South,34135.0,32400.0,29.9,193.7,4,111,31.0686612,35.0366482,low
440,Eilat,29.5569348,34.9497949,Omer's,29.559552,34.951103,Israeli Restaurant,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
441,Eilat,29.5569348,34.9497949,Branja (ברנז'ה),29.551483894441642,34.952059418918914,Coffee Shop,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
444,Eilat,29.5569348,34.9497949,Casa Do Brasil,29.558933579959817,34.954895869152374,Brazilian Restaurant,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
445,Eilat,29.5569348,34.9497949,The Brewery (המבשלה),29.5711449189303,34.95843260398844,Theme Restaurant,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
447,Eilat,29.5569348,34.9497949,Pastory,29.551034309928415,34.95843486672118,Italian Restaurant,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
456,Eilat,29.5569348,34.9497949,Pedro,29.56296461141925,34.95362003103912,BBQ Joint,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
461,Eilat,29.5569348,34.9497949,Whale (לוויתן),29.548124564230736,34.96771216392517,Mediterranean Restaurant,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
464,Eilat,29.5569348,34.9497949,Aroma Espresso Bar,29.549081289047262,34.96235996259583,Café,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
465,Eilat,29.5569348,34.9497949,Little Brasil,29.560357581441576,34.953905462384924,Brazilian Restaurant,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
466,Eilat,29.5569348,34.9497949,ציפורה,29.55447843406983,34.96235687515951,Middle Eastern Restaurant,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
468,Eilat,29.5569348,34.9497949,הלב הרחב - אילת,29.56080281089012,34.95092437428391,Falafel Restaurant,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
469,Eilat,29.5569348,34.9497949,Agadir,29.553740082878864,34.961384779911356,Burger Joint,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
470,Eilat,29.5569348,34.9497949,Halev Harahav,29.548535,34.951939,Steakhouse,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
471,Eilat,29.5569348,34.9497949,רק דגים,29.550615417168444,34.95814761167096,Seafood Restaurant,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
473,Eilat,29.5569348,34.9497949,El Gaucho (אל גאוצ'ו),29.56247862271755,34.959350243845165,Argentinian Restaurant,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
475,Eilat,29.5569348,34.9497949,Giraffe Noodle Bar (ג'ירף נודל בר),29.54790257110869,34.96624129884952,Asian Restaurant,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
479,Eilat,29.5569348,34.9497949,Ginger,29.551314886532058,34.95192657683679,Asian Restaurant,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
480,Eilat,29.5569348,34.9497949,La Cuccina (לה קוצ'ינה),29.548593473695103,34.96370131359704,Italian Restaurant,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
481,Eilat,29.5569348,34.9497949,Moses,29.54796456542224,34.965324669353684,Burger Joint,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
483,Eilat,29.5569348,34.9497949,Barbis Diner & Bar,29.552336671875608,34.95739990847005,Burger Joint,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
487,Eilat,29.5569348,34.9497949,Pago Pago (פאגו פאגו),29.55346110092231,34.961472594027015,Mediterranean Restaurant,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
493,Eilat,29.5569348,34.9497949,Pina Ba’yam,29.548071990175476,34.965287518427694,Fish & Chips Shop,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
494,Eilat,29.5569348,34.9497949,Cafe Optimi,29.550662216035466,34.95537888383989,Café,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
496,Eilat,29.5569348,34.9497949,Aroma Ice Mall,29.553825,34.965412,Coffee Shop,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
502,Eilat,29.5569348,34.9497949,Dolphin Reef Eilat,29.526367782746934,34.93582393329162,Restaurant,South,51935.0,47300.0,84.8,509.6,6,153,29.5569348,34.9497949,mid
518,El'ad,32.0495306,34.9507087,Gingi,32.08293580232423,34.940958400013926,Middle Eastern Restaurant,Center,47866.0,33900.0,2.8,13138.6,2,14,32.0495306,34.9507087,low
521,El'ad,32.0495306,34.9507087,אפיה קסומה,32.08303286,34.941348,Breakfast Spot,Center,47866.0,33900.0,2.8,13138.6,2,14,32.0495306,34.9507087,low
522,Giv'at Shmuel,32.0769463,34.8524656,Ki Su,32.06733104900439,34.862945565546944,Asian Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
524,Giv'at Shmuel,32.0769463,34.8524656,Benedict,32.084393,34.856167,Breakfast Spot,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
525,Giv'at Shmuel,32.0769463,34.8524656,Goomba (גומבה),32.08885243128745,34.85915624521116,Italian Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
527,Giv'at Shmuel,32.0769463,34.8524656,מאפיית ויזניץ,32.08065519736318,34.8405476502879,Bakery,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
528,Giv'at Shmuel,32.0769463,34.8524656,בכור את שושי,32.0933663575281,34.832531390820456,Middle Eastern Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
529,Giv'at Shmuel,32.0769463,34.8524656,Triola (טריולה),32.089961658723645,34.859527442358264,Italian Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
530,Giv'at Shmuel,32.0769463,34.8524656,המכולת,32.08009751930219,34.82207301848932,Café,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
531,Giv'at Shmuel,32.0769463,34.8524656,Burgus Burger Bar,32.08764262891856,34.86049482612819,Burger Joint,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
533,Giv'at Shmuel,32.0769463,34.8524656,Ground Cafe,32.054001,34.858972,Café,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
536,Giv'at Shmuel,32.0769463,34.8524656,Tiger Lilly (טייגר לילי),32.110031965084715,34.84194821371158,Thai Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
537,Giv'at Shmuel,32.0769463,34.8524656,Goocha (גוצ'ה),32.10695393418363,34.83609986830242,Seafood Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
539,Giv'at Shmuel,32.0769463,34.8524656,Hudson Brasserie (האדסון בראסרי),32.10993315108702,34.83975445401842,American Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
540,Giv'at Shmuel,32.0769463,34.8524656,קישריה,32.075447434961156,34.817562103271484,Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
541,Giv'at Shmuel,32.0769463,34.8524656,PoMo,32.107082,34.836966,Italian Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
542,Giv'at Shmuel,32.0769463,34.8524656,Landwer,32.0869251441229,34.858830215595724,Café,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
545,Giv'at Shmuel,32.0769463,34.8524656,Moses (מוזס),32.08911581595227,34.859439184250746,Burger Joint,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
547,Giv'at Shmuel,32.0769463,34.8524656,Tommy Roll,32.07460714917863,34.82360896568292,Burger Joint,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
549,Giv'at Shmuel,32.0769463,34.8524656,Deda,32.07724096344349,34.81423509890301,Caucasian Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
551,Giv'at Shmuel,32.0769463,34.8524656,Aroma (ארומה),32.08160096784994,34.84531441772471,Café,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
553,Giv'at Shmuel,32.0769463,34.8524656,Giraffe Grill (ג׳ירף גריל),32.10800760116008,34.83822180611727,Asian Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
559,Giv'at Shmuel,32.0769463,34.8524656,Cafe Ha'Roeh (קפה הרא״ה),32.083969,34.817287,Coffee Shop,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
561,Giv'at Shmuel,32.0769463,34.8524656,Giraffe,32.087022,34.858603,Asian Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
562,Giv'at Shmuel,32.0769463,34.8524656,Frame,32.107299301222255,34.83432006799177,Sushi Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
563,Giv'at Shmuel,32.0769463,34.8524656,Miznon Oved (מזנון עובד),32.0768604697391,34.814457059944694,Israeli Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
564,Giv'at Shmuel,32.0769463,34.8524656,Jacobs,32.067302371514934,34.86288313666369,Snack Place,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
565,Giv'at Shmuel,32.0769463,34.8524656,Butchery de Bariloche (בוצ'רי דה ברילוצ'ה),32.10687140965356,34.83604475713141,Argentinian Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
566,Giv'at Shmuel,32.0769463,34.8524656,Landwer Café (קפה לנדוור),32.09816012443088,34.8813758206912,Café,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
567,Giv'at Shmuel,32.0769463,34.8524656,Vaniglia,32.09831239706554,34.88161237906488,Ice Cream Shop,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
570,Giv'at Shmuel,32.0769463,34.8524656,miznon (מזנון),32.10920262112449,34.838963597128256,Fast Food Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
575,Giv'at Shmuel,32.0769463,34.8524656,Segev Express (שגב אקספרס),32.11057130531459,34.84204694618045,French Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
576,Giv'at Shmuel,32.0769463,34.8524656,גלידה אנדרי,32.09528382610442,34.82192021910633,Ice Cream Shop,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
577,Giv'at Shmuel,32.0769463,34.8524656,Burger King,32.10967955135565,34.83738536817589,Fast Food Restaurant,Center,26023.0,21000.0,2.6,9978.1,8,214,32.0769463,34.8524656,high
